"id","countyName","zipCode"
"100166","Madison"," 46016 "
"100167","Labette"," 67354 "
"100168","Iowa"," 52325 "
"100169","Lake"," 60015 "
"100170","Marion"," 46202 "
"100171","Jackson"," 52054 "
"100172","Kankakee"," 60919 "
"100173","LaPorte"," 46371 "
"100174","Kendall"," 60536 "
"100175","Humboldt"," 50591 "
"100176","Lawrence"," 47451 "
"100177","Johnson"," 62985 "
"100178","LaGrange"," 46795 "
"100179","Johnson"," 66085 "
"100180","Kane"," 60123 "
"100181","Lake"," 46322 "
"100182","Kosciusko"," 46567 "
"100183","Jefferson"," 62894 "
"100184","Iroquois"," 60953 "
"100185","Jackson"," 62994 "
"100186","DuPage"," 60523 "
"100187","Cook"," 60160 "
"100188","Allegheny"," 15208 "
"100189","Lee"," 60530 "
"100190","Miami"," 46910 "
"100191","Linn"," 66014 "
"100192","Johnson"," 52240 "
"100193","La Salle"," 60537 "
"100194","Livingston"," 60420 "
"100195","Monroe"," 47401 "
"100196","Logan"," 67748 "
"100197","Marshall"," 46511 "
"100198","Jones"," 52205 "
"100199","Leavenworth"," 66043 "
"100200","Lawrence"," 62460 "
"100201","Martin"," 47553 "
"100202","Jefferson"," 52556 "
"100203","Jasper"," 50127 "
"100204","Knox"," 61436 "
"100205","Madison"," 46017 "
"100206","Labette"," 67356 "
"100207","Iowa"," 52347 "
"100208","Lake"," 60020 "
"100209","Marion"," 46203 "
"100210","Jackson"," 52060 "
"100211","Kankakee"," 60922 "
"100212","LaPorte"," 46382 "
"100213","Kendall"," 60538 "
"100214","Lawrence"," 47452 "
"100215","Johnson"," 62995 "
"100216","Johnson"," 66202 "
"100217","Kane"," 60124 "
"100218","Lake"," 46323 "
"100219","Kosciusko"," 46580 "
"100220","Jefferson"," 62898 "
"100221","Iroquois"," 60955 "
"100222","DuPage"," 60527 "
"100223","Cook"," 60162 "
"100224","Allegheny"," 15209 "
"100225","Logan"," 61723 "
"100226","Montgomery"," 47933 "
"100227","Lee"," 60553 "
"100228","Lyon"," 66801 "
"100229","Keokuk"," 50136 "
"100230","Miami"," 46911 "
"100231","Linn"," 66026 "
"100232","Johnson"," 52241 "
"100233","La Salle"," 60541 "
"100234","Livingston"," 60460 "
"100235","Monroe"," 47403 "
"100236","Marshall"," 46524 "
"100237","Jones"," 52305 "
"100238","Leavenworth"," 66044 "
"100239","Lawrence"," 62466 "
"100240","Martin"," 47562 "
"100241","Jefferson"," 52567 "
"100242","Jasper"," 50135 "
"100243","Knox"," 61439 "
"100244","Madison"," 46036 "
"100245","Labette"," 67357 "
"100246","Iowa"," 52361 "
"100247","Lake"," 60021 "
"100248","Marion"," 46204 "
"100249","Jackson"," 52069 "
"100250","Kankakee"," 60935 "
"100251","LaPorte"," 46390 "
"100252","Kendall"," 60541 "
"100253","Lawrence"," 47462 "
"100254","Johnson"," 66203 "
"100255","Kane"," 60134 "
"100256","Lake"," 46324 "
"100257","Kosciusko"," 46582 "
"100258","Iroquois"," 60966 "
"100259","DuPage"," 60532 "
"100260","Cook"," 60163 "
"100261","Allegheny"," 15210 "
"100262","Logan"," 61751 "
"100263","Montgomery"," 47940 "
"100264","Lee"," 61006 "
"100265","Lyon"," 66830 "
"100266","Keokuk"," 52231 "
"100267","McDonough"," 61411 "
"100268","Morgan"," 46111 "
"100269","McPherson"," 67107 "
"100270","Miami"," 46914 "
"100271","Kossuth"," 50451 "
"100272","Linn"," 66040 "
"100273","Johnson"," 52245 "
"100274","La Salle"," 60548 "
"100275","Livingston"," 60921 "
"100276","Monroe"," 47404 "
"100277","Marshall"," 46563 "
"100278","Jones"," 52310 "
"100279","Leavenworth"," 66048 "
"100280","Lawrence"," 62824 "
"100281","Martin"," 47581 "
"100282","Jefferson"," 52635 "
"100283","Jasper"," 50153 "
"100284","Knox"," 61448 "
"100285","Madison"," 46040 "
"100286","Lake"," 60030 "
"100287","Marion"," 46205 "
"100288","Jackson"," 52070 "
"100289","Kankakee"," 60940 "
"100290","LaPorte"," 46391 "
"100291","Kendall"," 60543 "
"100292","Lawrence"," 47470 "
"100293","Johnson"," 66204 "
"100294","Kane"," 60136 "
"100295","Lake"," 46327 "
"100296","Kosciusko"," 46590 "
"100297","Iroquois"," 60968 "
"100298","DuPage"," 60540 "
"100299","Cook"," 60164 "
"100300","Allegheny"," 15211 "
"100301","McHenry"," 60010 "
"100302","Logan"," 62512 "
"100303","Newton"," 46310 "
"100304","Marion"," 66851 "
"100305","Lee"," 52625 "
"100306","Montgomery"," 47954 "
"100307","Lee"," 61021 "
"100308","Lyon"," 66833 "
"100309","Keokuk"," 52248 "
"100310","McDonough"," 61415 "
"100311","Morgan"," 46113 "
"100312","McPherson"," 67428 "
"100313","Miami"," 46919 "
"100314","Kossuth"," 50480 "
"100315","Linn"," 66056 "
"100316","Johnson"," 52246 "
"100317","La Salle"," 60549 "
"100318","Livingston"," 60929 "
"100319","Monroe"," 47408 "
"100320","Marshall"," 46574 "
"100321","Jones"," 52320 "
"100322","Leavenworth"," 66052 "
"100323","Jasper"," 50168 "
"100324","Knox"," 61449 "
"100325","Madison"," 46044 "
"100326","Lake"," 60031 "
"100327","Marion"," 46208 "
"100328","Jackson"," 52207 "
"100329","Kankakee"," 60941 "
"100330","LaPorte"," 46532 "
"100331","Kendall"," 60544 "
"100332","Johnson"," 66205 "
"100333","Kane"," 60140 "
"100334","Lake"," 46341 "
"100335","Kosciusko"," 46732 "
"100336","Iroquois"," 60970 "
"100337","DuPage"," 60555 "
"100338","Cook"," 60165 "
"100339","Allegheny"," 15212 "
"100340","McHenry"," 60012 "
"100341","Logan"," 62518 "
"100342","Newton"," 46349 "
"100343","Marion"," 66861 "
"100344","Lee"," 52626 "
"100345","McLean"," 60950 "
"100346","Noble"," 46701 "
"100347","Marshall"," 66403 "
"100348","Montgomery"," 47955 "
"100349","Linn"," 52202 "
"100350","Lee"," 61031 "
"100351","Lyon"," 66835 "
"100352","Keokuk"," 52316 "
"100353","McDonough"," 61416 "
"100354","Morgan"," 46151 "
"100355","McPherson"," 67443 "
"100356","Miami"," 46926 "
"100357","Kossuth"," 50483 "
"100358","Linn"," 66072 "
"100359","Johnson"," 52247 "
"100360","La Salle"," 60551 "
"100361","Livingston"," 60946 "
"100362","Monroe"," 47429 "
"100363","Jones"," 52362 "
"100364","Leavenworth"," 66054 "
"100365","Jasper"," 50169 "
"100366","Knox"," 61458 "
"100367","Madison"," 46048 "
"100368","Lake"," 60035 "
"100369","Marion"," 46214 "
"100370","Kankakee"," 60950 "
"100371","LaPorte"," 46552 "
"100372","Kendall"," 60545 "
"100373","Johnson"," 66206 "
"100374","Kane"," 60142 "
"100375","Lake"," 46342 "
"100376","Kosciusko"," 46910 "
"100377","Iroquois"," 60974 "
"100378","DuPage"," 60559 "
"100379","Cook"," 60169 "
"100380","Allegheny"," 15213 "
"100381","McHenry"," 60013 "
"100382","Macon"," 61756 "
"100383","Ohio"," 47001 "
"100384","Meade"," 67864 "
"100385","Louisa"," 52640 "
"100386","Logan"," 62543 "
"100387","Newton"," 46379 "
"100388","Marion"," 66866 "
"100389","Lee"," 52627 "
"100390","McLean"," 61554 "
"100391","Noble"," 46710 "
"100392","Marshall"," 66406 "
"100393","Montgomery"," 47967 "
"100394","Linn"," 52213 "
"100395","Lee"," 61042 "
"100396","Lyon"," 66854 "
"100397","Keokuk"," 52335 "
"100398","McDonough"," 61420 "
"100399","Morgan"," 46157 "
"100400","McPherson"," 67456 "
"100401","Miami"," 46932 "
"100402","Kossuth"," 50511 "
"100403","Linn"," 66075 "
"100404","Johnson"," 52317 "
"100405","La Salle"," 60552 "
"100406","Livingston"," 60952 "
"100407","Monroe"," 47433 "
"100408","Leavenworth"," 66086 "
"100409","Jasper"," 50170 "
"100410","Knox"," 61467 "
"100411","Madison"," 46051 "
"100412","Lake"," 60040 "
"100413","Marion"," 46216 "
"100414","Kankakee"," 60954 "
"100415","LaPorte"," 46574 "
"100416","Kendall"," 60548 "
"100417","Johnson"," 66207 "
"100418","Kane"," 60147 "
"100419","Lake"," 46356 "
"100420","Kosciusko"," 46982 "
"100421","DuPage"," 60561 "
"100422","Cook"," 60171 "
"100423","Allegheny"," 15214 "
"100424","McHenry"," 60014 "
"100425","Macon"," 61882 "
"100426","Macoupin"," 62009 "
"100427","Ohio"," 47018 "
"100428","Meade"," 67869 "
"100429","Louisa"," 52653 "
"100430","Orange"," 47118 "
"100431","Miami"," 66013 "
"100432","Lucas"," 50049 "
"100433","Logan"," 62548 "
"100434","Newton"," 46381 "
"100435","Marion"," 67053 "
"100436","Lee"," 52632 "
"100437","McLean"," 61701 "
"100438","Noble"," 46723 "
"100439","Marshall"," 66411 "
"100440","Montgomery"," 47968 "
"100441","Linn"," 52214 "
"100442","Lee"," 61071 "
"100443","Lyon"," 66865 "
"100444","Keokuk"," 52550 "
"100445","McDonough"," 61422 "
"100446","Morgan"," 46158 "
"100447","McPherson"," 67460 "
"100448","Miami"," 46951 "
"100449","Kossuth"," 50517 "
"100450","Linn"," 66767 "
"100451","Johnson"," 52322 "
"100452","La Salle"," 61301 "
"100453","Livingston"," 61319 "
"100454","Monroe"," 47436 "
"100455","Jasper"," 50208 "
"100456","Knox"," 61472 "
"100457","Madison"," 46056 "
"100458","Lake"," 60041 "
"100459","Marion"," 46217 "
"100460","Kankakee"," 60958 "
"100461","Kendall"," 60554 "
"100462","Johnson"," 66208 "
"100463","Kane"," 60151 "
"100464","Lake"," 46373 "
"100465","DuPage"," 60563 "
"100466","Cook"," 60172 "
"100467","Allegheny"," 15215 "
"100468","Madison"," 62001 "
"100469","McHenry"," 60020 "
"100470","Owen"," 46120 "
"100471","Mitchell"," 67420 "
"100472","Lyon"," 51230 "
"100473","Macon"," 62501 "
"100474","Macoupin"," 62012 "
"100475","Ohio"," 47040 "
"100476","Louisa"," 52738 "
"100477","Orange"," 47125 "
"100478","Miami"," 66026 "
"100479","Lucas"," 50068 "
"100480","Logan"," 62634 "
"100481","Newton"," 47922 "
"100482","Marion"," 67063 "
"100483","Lee"," 52639 "
"100484","McLean"," 61704 "
"100485","Noble"," 46732 "
"100486","Marshall"," 66508 "
"100487","Montgomery"," 47989 "
"100488","Linn"," 52218 "
"100489","Lee"," 61081 "
"100490","Lyon"," 66868 "
"100491","Keokuk"," 52563 "
"100492","McDonough"," 61438 "
"100493","Morgan"," 46160 "
"100494","McPherson"," 67464 "
"100495","Miami"," 46958 "
"100496","Kossuth"," 50522 "
"100497","Johnson"," 52327 "
"100498","La Salle"," 61325 "
"100499","Livingston"," 61333 "
"100500","Monroe"," 47448 "
"100501","Jasper"," 50228 "
"100502","Knox"," 61485 "
"100503","Madison"," 46064 "
"100504","Lake"," 60042 "
"100505","Marion"," 46218 "
"100506","Kankakee"," 60961 "
"100507","Kendall"," 60560 "
"100508","Johnson"," 66209 "
"100509","Kane"," 60174 "
"100510","Lake"," 46375 "
"100511","DuPage"," 60564 "
"100512","Cook"," 60173 "
"100513","Allegheny"," 15216 "
"100514","Madison"," 62002 "
"100515","McHenry"," 60021 "
"100516","Owen"," 46166 "
"100517","Mitchell"," 67446 "
"100518","Lyon"," 51241 "
"100519","Marion"," 62801 "
"100520","Parke"," 46135 "
"100521","Montgomery"," 67301 "
"100522","Madison"," 50061 "
"100523","Macon"," 62513 "
"100524","Macoupin"," 62014 "
"100525","Orange"," 47140 "
"100526","Miami"," 66036 "
"100527","Lucas"," 50151 "
"100528","Logan"," 62635 "
"100529","Newton"," 47948 "
"100530","Lee"," 52656 "
"100531","McLean"," 61705 "
"100532","Noble"," 46755 "
"100533","Marshall"," 66548 "
"100534","Montgomery"," 47990 "
"100535","Linn"," 52227 "
"100536","Lee"," 61310 "
"100537","Keokuk"," 52580 "
"100538","McDonough"," 61440 "
"100539","Morgan"," 46166 "
"100540","McPherson"," 67546 "
"100541","Miami"," 46959 "
"100542","Kossuth"," 50539 "
"100543","Johnson"," 52333 "
"100544","La Salle"," 61334 "
"100545","Livingston"," 61364 "
"100546","Monroe"," 47460 "
"100547","Jasper"," 50237 "
"100548","Knox"," 61488 "
"100549","Madison"," 46070 "
"100550","Lake"," 60044 "
"100551","Marion"," 46219 "
"100552","Kankakee"," 60964 "
"100553","Kendall"," 60585 "
"100554","Johnson"," 66210 "
"100555","Kane"," 60175 "
"100556","Lake"," 46376 "
"100557","DuPage"," 60565 "
"100558","Cook"," 60176 "
"100559","Allegheny"," 15217 "
"100560","Marshall"," 61358 "
"100561","Perry"," 47118 "
"100562","Madison"," 62010 "
"100563","Morris"," 66846 "
"100564","McHenry"," 60033 "
"100565","Mahaska"," 50027 "
"100566","Owen"," 47427 "
"100567","Lyon"," 51242 "
"100568","Marion"," 62849 "
"100569","Parke"," 47832 "
"100570","Montgomery"," 67333 "
"100571","Madison"," 50070 "
"100572","Macon"," 62521 "
"100573","Macoupin"," 62033 "
"100574","Orange"," 47175 "
"100575","Miami"," 66040 "
"100576","Lucas"," 50238 "
"100577","Logan"," 62643 "
"100578","Newton"," 47951 "
"100579","Lee"," 52658 "
"100580","McLean"," 61720 "
"100581","Noble"," 46760 "
"100582","Linn"," 52228 "
"100583","Lee"," 61318 "
"100584","Keokuk"," 52585 "
"100585","McDonough"," 61455 "
"100586","Morgan"," 46180 "
"100587","Miami"," 46970 "
"100588","Kossuth"," 50558 "
"100589","Johnson"," 52338 "
"100590","La Salle"," 61341 "
"100591","Livingston"," 61739 "
"100592","Monroe"," 47468 "
"100593","Knox"," 61489 "
"100594","Madison"," 47356 "
"100595","Lake"," 60045 "
"100596","Marion"," 46220 "
"100597","Kankakee"," 60969 "
"100598","Kendall"," 60586 "
"100599","Johnson"," 66211 "
"100600","Kane"," 60177 "
"100601","Lake"," 46377 "
"100602","Cook"," 60192 "
"100603","Allegheny"," 15218 "
"100604","Marshall"," 61369 "
"100605","Mason"," 61532 "
"100606","Pike"," 47564 "
"100607","Morton"," 67950 "
"100608","Perry"," 47515 "
"100609","Madison"," 62012 "
"100610","Marion"," 50044 "
"100611","Morris"," 66872 "
"100612","McHenry"," 60034 "
"100613","Mahaska"," 50044 "
"100614","Owen"," 47431 "
"100615","Lyon"," 51246 "
"100616","Marion"," 62853 "
"100617","Parke"," 47834 "
"100618","Montgomery"," 67335 "
"100619","Madison"," 50072 "
"100620","Macon"," 62522 "
"100621","Macoupin"," 62044 "
"100622","Orange"," 47432 "
"100623","Miami"," 66053 "
"100624","Logan"," 62656 "
"100625","Newton"," 47963 "
"100626","McLean"," 61722 "
"100627","Noble"," 46763 "
"100628","Linn"," 52233 "
"100629","Lee"," 61353 "
"100630","Keokuk"," 52591 "
"100631","McDonough"," 61470 "
"100632","Morgan"," 47433 "
"100633","Kossuth"," 50559 "
"100634","Johnson"," 52340 "
"100635","La Salle"," 61342 "
"100636","Livingston"," 61740 "
"100637","Knox"," 61531 "
"100638","Lake"," 60046 "
"100639","Marion"," 46221 "
"100640","Johnson"," 66212 "
"100641","Kane"," 60183 "
"100642","Lake"," 46394 "
"100643","Cook"," 60193 "
"100644","Allegheny"," 15219 "
"100645","Massac"," 62908 "
"100646","Marshall"," 61375 "
"100647","Mason"," 61546 "
"100648","Porter"," 46301 "
"100649","Pike"," 47567 "
"100650","Morton"," 67954 "
"100651","Nemaha"," 66534 "
"100652","Marshall"," 50005 "
"100653","Perry"," 47520 "
"100654","Madison"," 62018 "
"100655","Marion"," 50062 "
"100656","Morris"," 66873 "
"100657","McHenry"," 60042 "
"100658","Mahaska"," 50143 "
"100659","Owen"," 47433 "
"100660","Marion"," 62854 "
"100661","Parke"," 47837 "
"100662","Montgomery"," 67337 "
"100663","Madison"," 50149 "
"100664","Macon"," 62526 "
"100665","Macoupin"," 62056 "
"100666","Orange"," 47452 "
"100667","Miami"," 66064 "
"100668","Logan"," 62666 "
"100669","McLean"," 61724 "
"100670","Noble"," 46767 "
"100671","Linn"," 52253 "
"100672","Lee"," 61367 "
"100673","McDonough"," 61482 "
"100674","Morgan"," 47456 "
"100675","Kossuth"," 50560 "
"100676","Johnson"," 52358 "
"100677","La Salle"," 61348 "
"100678","Livingston"," 61741 "
"100679","Knox"," 61572 "
"100680","Lake"," 60047 "
"100681","Marion"," 46222 "
"100682","Johnson"," 66213 "
"100683","Kane"," 60184 "
"100684","Lake"," 46402 "
"100685","Cook"," 60194 "
"100686","Allegheny"," 15220 "
"100687","Massac"," 62910 "
"100688","Menard"," 62613 "
"100689","Marshall"," 61377 "
"100690","Posey"," 47612 "
"100691","Neosho"," 66720 "
"100692","Mills"," 51533 "
"100693","Mason"," 61567 "
"100694","Porter"," 46304 "
"100695","Pike"," 47590 "
"100696","Marshall"," 50051 "
"100697","Perry"," 47525 "
"100698","Madison"," 62021 "
"100699","Marion"," 50119 "
"100700","Morris"," 67449 "
"100701","McHenry"," 60050 "
"100702","Mahaska"," 50207 "
"100703","Owen"," 47456 "
"100704","Marion"," 62870 "
"100705","Parke"," 47860 "
"100706","Montgomery"," 67340 "
"100707","Madison"," 50211 "
"100708","Macon"," 62535 "
"100709","Macoupin"," 62063 "
"100710","Orange"," 47454 "
"100711","Miami"," 66071 "
"100712","Logan"," 62671 "
"100713","McLean"," 61725 "
"100714","Noble"," 46784 "
"100715","Linn"," 52302 "
"100716","Lee"," 61378 "
"100717","McDonough"," 62326 "
"100718","Kossuth"," 50590 "
"100719","Johnson"," 52755 "
"100720","La Salle"," 61350 "
"100721","Livingston"," 61743 "
"100722","Lake"," 60048 "
"100723","Marion"," 46224 "
"100724","Johnson"," 66214 "
"100725","Kane"," 60502 "
"100726","Lake"," 46403 "
"100727","Cook"," 60195 "
"100728","Allegheny"," 15221 "
"100729","Massac"," 62960 "
"100730","Menard"," 62642 "
"100731","Mercer"," 61231 "
"100732","Pulaski"," 46960 "
"100733","Ness"," 67560 "
"100734","Marshall"," 61479 "
"100735","Posey"," 47620 "
"100736","Neosho"," 66733 "
"100737","Mitchell"," 50461 "
"100738","Mills"," 51534 "
"100739","Mason"," 62617 "
"100740","Porter"," 46307 "
"100741","Pike"," 47598 "
"100742","Marshall"," 50106 "
"100743","Perry"," 47551 "
"100744","Madison"," 62024 "
"100745","Marion"," 50138 "
"100746","McHenry"," 60051 "
"100747","Mahaska"," 50268 "
"100748","Owen"," 47460 "
"100749","Marion"," 62875 "
"100750","Parke"," 47862 "
"100751","Montgomery"," 67344 "
"100752","Madison"," 50218 "
"100753","Macon"," 62544 "
"100754","Macoupin"," 62069 "
"100755","Orange"," 47469 "
"100756","Miami"," 66083 "
"100757","McLean"," 61726 "
"100758","Noble"," 46794 "
"100759","Linn"," 52310 "
"100760","McDonough"," 62367 "
"100761","Kossuth"," 50598 "
"100762","La Salle"," 61354 "
"100763","Livingston"," 61764 "
"100764","Lake"," 60050 "
"100765","Marion"," 46225 "
"100766","Johnson"," 66215 "
"100767","Kane"," 60504 "
"100768","Lake"," 46404 "
"100769","Cook"," 60201 "
"100770","Allegheny"," 15222 "
"100771","Monroe"," 62236 "
"100772","Putnam"," 46105 "
"100773","Menard"," 62673 "
"100774","Mercer"," 61260 "
"100775","Norton"," 67654 "
"100776","Pulaski"," 46985 "
"100777","Ness"," 67572 "
"100778","Monona"," 51034 "
"100779","Marshall"," 61537 "
"100780","Posey"," 47631 "
"100781","Neosho"," 66740 "
"100782","Mitchell"," 50466 "
"100783","Mills"," 51541 "
"100784","Mason"," 62627 "
"100785","Porter"," 46341 "
"100786","Marshall"," 50120 "
"100787","Perry"," 47574 "
"100788","Madison"," 62025 "
"100789","Marion"," 50139 "
"100790","McHenry"," 60071 "
"100791","Mahaska"," 52561 "
"100792","Owen"," 47471 "
"100793","Marion"," 62881 "
"100794","Parke"," 47872 "
"100795","Montgomery"," 67347 "
"100796","Madison"," 50222 "
"100797","Macon"," 62549 "
"100798","Macoupin"," 62074 "
"100799","Miami"," 66092 "
"100800","McLean"," 61728 "
"100801","Noble"," 46795 "
"100802","Linn"," 52314 "
"100803","McDonough"," 62374 "
"100804","La Salle"," 61360 "
"100805","Livingston"," 61775 "
"100806","Lake"," 60051 "
"100807","Marion"," 46226 "
"100808","Johnson"," 66216 "
"100809","Kane"," 60505 "
"100810","Lake"," 46405 "
"100811","Cook"," 60202 "
"100812","Allegheny"," 15223 "
"100813","Monroe"," 62244 "
"100814","Montgomery"," 62015 "
"100815","Randolph"," 47320 "
"100816","Putnam"," 46120 "
"100817","Osage"," 66413 "
"100818","Monroe"," 50150 "
"100819","Menard"," 62675 "
"100820","Mercer"," 61263 "
"100821","Pulaski"," 46996 "
"100822","Monona"," 51040 "
"100823","Marshall"," 61540 "
"100824","Posey"," 47633 "
"100825","Neosho"," 66776 "
"100826","Mitchell"," 50471 "
"100827","Mills"," 51551 "
"100828","Mason"," 62633 "
"100829","Porter"," 46342 "
"100830","Marshall"," 50141 "
"100831","Perry"," 47576 "
"100832","Madison"," 62034 "
"100833","Marion"," 50163 "
"100834","McHenry"," 60072 "
"100835","Mahaska"," 52577 "
"100836","Owen"," 47833 "
"100837","Marion"," 62882 "
"100838","Parke"," 47874 "
"100839","Montgomery"," 67351 "
"100840","Madison"," 50240 "
"100841","Macon"," 62551 "
"100842","Macoupin"," 62079 "
"100843","McLean"," 61730 "
"100844","Linn"," 52324 "
"100845","La Salle"," 61364 "
"100846","Lake"," 60060 "
"100847","Marion"," 46227 "
"100848","Johnson"," 66217 "
"100849","Kane"," 60506 "
"100850","Lake"," 46406 "
"100851","Cook"," 60203 "
"100852","Allegheny"," 15224 "
"100853","Morgan"," 62628 "
"100854","Monroe"," 62248 "
"100855","Montgomery"," 62017 "
"100856","Ripley"," 47006 "
"100857","Osborne"," 67473 "
"100858","Montgomery"," 50864 "
"100859","Randolph"," 47340 "
"100860","Putnam"," 46121 "
"100861","Osage"," 66414 "
"100862","Monroe"," 52531 "
"100863","Menard"," 62688 "
"100864","Mercer"," 61272 "
"100865","Pulaski"," 47946 "
"100866","Monona"," 51060 "
"100867","Marshall"," 61565 "
"100868","Posey"," 47638 "
"100869","Neosho"," 67357 "
"100870","Mitchell"," 50472 "
"100871","Mills"," 51561 "
"100872","Mason"," 62644 "
"100873","Porter"," 46347 "
"100874","Marshall"," 50142 "
"100875","Perry"," 47577 "
"100876","Madison"," 62035 "
"100877","Marion"," 50170 "
"100878","McHenry"," 60081 "
"100879","Mahaska"," 52586 "
"100880","Owen"," 47868 "
"100881","Marion"," 62892 "
"100882","Montgomery"," 67364 "
"100883","Madison"," 50257 "
"100884","Macon"," 62554 "
"100885","Macoupin"," 62085 "
"100886","McLean"," 61732 "
"100887","Linn"," 52328 "
"100888","La Salle"," 61370 "
"100889","Lake"," 60061 "
"100890","Marion"," 46228 "
"100891","Johnson"," 66218 "
"100892","Kane"," 60510 "
"100893","Lake"," 46407 "
"100894","Cook"," 60301 "
"100895","Allegheny"," 15225 "
"100896","Morgan"," 62638 "
"100897","Moultrie"," 61911 "
